id,author_id,lang,created_at,geo__coordinates__coordinates__001,geo__coordinates__coordinates__002,text,entities__urls__url,,,,,
8.23435E+17,493045376,en,2017-01-23T07:40:58.000Z,37.3907,11.5946,#TB #Ethiopia: #Lettuce planted between the road and #LakeTana. There is always room for… https://t.co/LrDyF8vfvK,https://t.co/LrDyF8vfvK,,,,,
8.22799E+17,4187724586,und,2017-01-21T13:32:32.000Z,37.3302,11.5714,Yes,,,,,,
8.22674E+17,892067444,cy,2017-01-21T05:16:45.000Z,37.3863,11.5974,"#africansayings @ Lake Tana, Bahir Dar ,Ethiophia https://t.co/CuvQmtv17R",https://t.co/CuvQmtv17R,,,,,
8.21697E+17,4187724586,in,2017-01-18T12:32:55.000Z,37.3886,11.5874,@alebel_alemu Alex tefah Beselam new,,,,,,
8.21697E+17,4187724586,tl,2017-01-18T12:32:18.000Z,37.3887,11.5874,@kassaye_berihun kasish,,,,,,
8.20569E+17,48134946,en,2017-01-15T09:52:58.000Z,37.3863,11.5974,"Kayaking with a tankwa and some pelicanus around @ Lake Tana, Bahir… https://t.co/6DS8vhaXon",https://t.co/6DS8vhaXon,,,,,
8.20303E+17,48134946,en,2017-01-14T16:14:57.000Z,37.3907,11.5946,African Sunset @ Lake Tana https://t.co/Mu0pmCfBJW,https://t.co/Mu0pmCfBJW,,,,,
8.20238E+17,7.18157E+17,und,2017-01-14T11:54:04.000Z,37.3884,11.5715,V I p https://t.co/7mtWaqqiDu,https://t.co/7mtWaqqiDu,,,,,
8.1629E+17,7.84908E+17,en,2017-01-03T14:26:26.000Z,37.3863,11.5974,"""Can you give me a lift?""??????????\n??\n??\n??\n??\n#ethiopia #laketana #egziabeher #christianorthodox… https://t.co/gTZNZEX4lz",https://t.co/gTZNZEX4lz,,,,,
8.13373E+17,76285962,en,2016-12-26T13:17:21.000Z,37.3903,11.5872,My day. Passing over renaissance bridge #onepicaday #ethiopia @ Blue Nile River https://t.co/IUYKLHIC2T,https://t.co/IUYKLHIC2T,,,,,
8.06833E+17,106334685,de,2016-12-08T12:11:01.000Z,37.3833,11.6,???? Äthiopien die Wiege des Kaffees ?? mhhhhh #travel #travelgram #traveling #instatravel #trip… https://t.co/6HBuf3fKsh,https://t.co/6HBuf3fKsh,,,,,
7.86519E+17,1481977400,en,2016-10-13T10:47:38.000Z,37.3905,11.5945,C H A S I N G ?? W A T E R F A L L S\nOne of my personal highlights of my recent trip through… https://t.co/4f1yPDumlq,https://t.co/4f1yPDumlq,,,,,
7.78977E+17,153477979,en,2016-09-22T15:19:44.000Z,37.3833,11.6,That long walk to reach the blu nile falls.\n\n#vscocam #green #nature @ Bahir Dar https://t.co/EaC8oTQxHn,https://t.co/EaC8oTQxHn,,,,,
7.75429E+17,49747143,tr,2016-09-12T20:22:18.000Z,37.3833,11.6,#memories #1972 #ethiopia #tissisatfalls  #verydry #laketana #carcano #91lungo #shifta @ Bahir Dar https://t.co/09A0eiVc8f,https://t.co/09A0eiVc8f,,,,,
7.66666E+17,1066626852,en,2016-08-19T16:01:35.000Z,37.3833,11.6,photo of Tigrai rebel i took in 1989 just a couple of days before being evacuated from BarDar at… https://t.co/n8L5utwa0I,https://t.co/n8L5utwa0I,,,,,
7.65888E+17,2831976308,en,2016-08-17T12:26:54.000Z,37.3863,11.5974,"wish i was there wednesday. that's a thing, right? giving thanks for the morning spent on… https://t.co/HR5SttfEUn",https://t.co/HR5SttfEUn,,,,,
7.65485E+17,40427632,en,2016-08-16T09:47:15.000Z,37.3833,11.6,"""Hey Mister, have you got a pen?"" asked this boy just outside the Azewa Mariam Monastery on one… https://t.co/8vUceNEIKk",https://t.co/8vUceNEIKk,,,,,
7.65406E+17,40427632,en,2016-08-16T04:32:11.000Z,37.3863,11.5974,"All of us first-timers in Ethiopia cruising for bruising on the country's largest lake, 84… https://t.co/UqdQwOp1NO",https://t.co/UqdQwOp1NO,,,,,
7.64747E+17,40427632,en,2016-08-14T08:53:47.000Z,37.3833,11.6,"A cruise on Lake Tana to visit a monastery. Located on the highlands, the lake is the largest in… https://t.co/HYNJA6r90L",https://t.co/HYNJA6r90L,,,,,
7.64685E+17,40427632,en,2016-08-14T04:48:27.000Z,37.3845,11.5985,"View from my cottage at the Kuriftu in Bahar Dar. The inside of my cottage is castle-like,… https://t.co/iQYedVs7PC",https://t.co/iQYedVs7PC,,,,,
7.64475E+17,40427632,en,2016-08-13T14:54:53.000Z,37.3905,11.5945,"Up the difficult terrain to this magnificent spot overlooking the Blue Nile Falls in Bahat Dar,… https://t.co/u6FrMriBKQ",https://t.co/u6FrMriBKQ,,,,,
7.64437E+17,40427632,en,2016-08-13T12:23:52.000Z,37.3845,11.5985,"Last night's gorgeous spa attendants at Kuriftu Spa in Bahar Dar, a lovely city north of the… https://t.co/i5SIJFo2zV",https://t.co/i5SIJFo2zV,,,,,
7.62589E+17,2494363796,es,2016-08-08T10:01:15.000Z,37.3862,11.5974,"El lago Tana está lleno de vida!! Pelícanos, águilas y hasta hipopótamos pudimos ver! / Lake… https://t.co/MQQQRFuQic",https://t.co/MQQQRFuQic,,,,,
7.62577E+17,2494363796,es,2016-08-08T09:12:54.000Z,37.3863,11.5974,"Pescador en su barquita de papiro en el #LagoTana, en #BaharDar / ???? Fisherman on his papyrus… https://t.co/52zdTCCvSp",https://t.co/52zdTCCvSp,,,,,
7.60492E+17,7.2282E+17,en,2016-08-02T15:05:28.000Z,37.3801,11.5915,I don't want to hear anything.  I am relaxing pls https://t.co/c8FDOTymed,https://t.co/c8FDOTymed,,,,,
7.58538E+17,4010618585,en,2016-07-28T05:40:18.000Z,37.3302,11.4782,"09:52 on Tuesday July 26th, over Africa https://t.co/TuWxwS0Kw3",https://t.co/TuWxwS0Kw3,,,,,
7.57198E+17,622778770,es,2016-07-24T12:55:44.000Z,37.3833,11.6,"Por muchas veces que venga a este País, nunca me deja de sorprender. Cataratas del Nilo Azul… https://t.co/emEKNB1YdC",https://t.co/emEKNB1YdC,,,,,
7.55721E+17,2831976308,en,2016-07-20T11:08:47.000Z,37.3903,11.5872,"Hard to tell in this pic, but one of the top right rocks is actually a hippopotamus -- seen… https://t.co/Jw8W6X15I3",https://t.co/Jw8W6X15I3,,,,,
7.54297E+17,2831976308,en,2016-07-16T12:50:44.000Z,37.3862,11.5974,A beautiful morning spent on Lake Tana  (Ethiopia's largest lake &amp; the source of the Blue Nile)… https://t.co/OJkyZXZdXe,https://t.co/OJkyZXZdXe,,,,,
7.53784E+17,4187724586,en,2016-07-15T02:50:42.000Z,37.3883,11.5924,Harvard Archives - Blog Scholarships for International Students 2015 2016 https://t.co/grMZeZWOxr #scholarships,https://t.co/grMZeZWOxr,,,,,
7.52553E+17,4187724586,en,2016-07-11T17:19:23.000Z,37.3869,11.5943,Starting today and on university entrance exam is given in Ethiopia,,,,,,
7.50708E+17,172061670,it,2016-07-06T15:08:18.000Z,37.3862,11.5974,Ci sono molti #monasteri nel lago #tana da cui nasce il #niloazzurro: molti sono solo per… https://t.co/hu4UyauhFy,https://t.co/hu4UyauhFy,,,,,
7.50341E+17,208232548,tr,2016-07-05T14:51:15.000Z,37.3833,11.6,K?saca aç?klayay?m. Harika bir bayram geçiriyorum. Bilin do?du?u yer olan mavi nile gittik.… https://t.co/a84sYwJH6k,https://t.co/a84sYwJH6k,,,,,
7.4921E+17,4187724586,in,2016-07-02T11:55:24.000Z,37.3869,11.5938,"Thank you Dr Tewodros Adahnom honorable minister coming here at BDU,bahirdar",,,,,,
7.48748E+17,54574607,en,2016-07-01T05:22:06.000Z,37.3863,11.5943,"Going to miss those (really, really good!) $0.35 coffees. (@ Wude Coffee) https://t.co/1A6GB5QN0q https://t.co/j1IXVrRC6d",https://t.co/1A6GB5QN0q,,,,,
7.47731E+17,7.42378E+17,en,2016-06-28T09:57:19.000Z,37.3638,11.5588,Love one,,,,,,
7.45182E+17,2732602777,und,2016-06-21T09:11:19.000Z,37.3963,11.5987,@fusuguyiku,,,,,,
7.45181E+17,2732602777,und,2016-06-21T09:06:55.000Z,37.3729,11.5967,@fusuguyiku https://t.co/KH3PkOKLNy,https://t.co/KH3PkOKLNy,,,,,
7.44069E+17,3135826694,und,2016-06-18T07:29:23.000Z,37.3833,11.6,#injera #ethiopianfood #traditionalfood #instafood #foodporn #food #foodie #vegetarian #Ethiopia… https://t.co/dLxY837MoI,https://t.co/dLxY837MoI,,,,,
7.43088E+17,2422454004,in,2016-06-15T14:28:54.000Z,37.3863,11.5974,"flyingblue #flyingview #closeup @ Lake Tana, Bahir Dar ,Ethiophia https://t.co/rUYa4ERkv0",https://t.co/rUYa4ERkv0,,,,,
7.41998E+17,315471531,cy,2016-06-12T14:17:36.000Z,37.3833,11.6,Ethiopian smile #ethiopia #portrait @ Bahir Dar https://t.co/GIIytKg8ko,https://t.co/GIIytKg8ko,,,,,
7.41622E+17,4187724586,en,2016-06-11T13:25:00.000Z,37.3869,11.5937,This is resort and spa which is made in plane shape https://t.co/7xXbHksYjc,https://t.co/7xXbHksYjc,,,,,
7.41621E+17,4187724586,en,2016-06-11T13:21:42.000Z,37.3869,11.5943,@Angelica_Marron  sweet you are,,,,,,
7.41621E+17,4187724586,en,2016-06-11T13:20:44.000Z,37.3869,11.5941,@Angelica_Marron  hello,,,,,,
7.41621E+17,4187724586,en,2016-06-11T13:19:46.000Z,37.3869,11.5937,@nytimes @nytopinion  euro 2016 good luck,,,,,,
7.40566E+17,4187724586,en,2016-06-08T15:25:51.000Z,37.3869,11.5937,@bereketlib we can share large information,,,,,,
7.40565E+17,4187724586,en,2016-06-08T15:25:10.000Z,37.3869,11.5937,@bereketlib  hi welcome to twiter,,,,,,
7.39486E+17,4187724586,en,2016-06-05T15:57:13.000Z,37.3847,11.5951,@TilahunSintaye4  yetneh,,,,,,
7.3912E+17,3021199642,en,2016-06-04T15:40:42.000Z,37.3846,11.588,"How to use social media for social change. Its not just about likes and retweets,",,,,,,
7.38394E+17,4187724586,en,2016-06-02T15:37:37.000Z,37.3869,11.5937,10 Best Universities In Canada That Offer 100% Scholarships – Apply! https://t.co/Gqsb1sZIl1 via @@afscholarships,https://t.co/Gqsb1sZIl1,,,,,
7.38394E+17,4187724586,en,2016-06-02T15:36:56.000Z,37.3869,11.5937,100% Scholarships In Best 10 Universities in Germany – Apply https://t.co/87CfmKp9Rm via @@afscholarships,https://t.co/87CfmKp9Rm,,,,,
7.38379E+17,4187724586,in,2016-06-02T14:38:30.000Z,37.3869,11.5937,@kassaye_berihun kasish tefah,,,,,,
7.38379E+17,4187724586,in,2016-06-02T14:38:16.000Z,37.3869,11.5939,@binikw Bini tefah,,,,,,
7.38379E+17,4187724586,in,2016-06-02T14:38:03.000Z,37.3869,11.5939,@mengistuniguss1 mengie,,,,,,
7.38379E+17,4187724586,in,2016-06-02T14:37:45.000Z,37.3869,11.5939,@TilahunSintaye4 tilesh tefah,,,,,,
7.38352E+17,2422454004,in,2016-06-02T12:49:53.000Z,37.3863,11.5974,"flyingblue #flyingview #closeup @ Lake Tana, Bahir Dar ,Ethiophia https://t.co/mlyvZEecQg",https://t.co/mlyvZEecQg,,,,,
7.38241E+17,3021199642,und,2016-06-02T05:29:09.000Z,37.3703,11.5853,????????????????????????\n                      \n????????????????????????\n????????????????????????,,,,,,
7.3473E+17,4187724586,und,2016-05-23T12:58:07.000Z,37.3869,11.5937,@TilahunSintaye4 hi,,,,,,
7.34687E+17,4187724586,in,2016-05-23T10:05:31.000Z,37.3869,11.5945,@TilahunSintaye4 tilesh tefah,,,,,,
7.34687E+17,4187724586,in,2016-05-23T10:05:09.000Z,37.3869,11.5945,@kassaye_berihun kasish yet new yegebah?,,,,,,
7.34686E+17,4187724586,en,2016-05-23T10:03:20.000Z,37.3869,11.5938,@mengistuniguss1 welcome mengie,,,,,,
7.31022E+17,3135826694,en,2016-05-13T07:22:56.000Z,37.3905,11.5945,Sometimes it's not possible to hitchhike and you need to take a local bus :) \n\n#Ethiopia #amhara… https://t.co/E6hT15UJqy,https://t.co/E6hT15UJqy,,,,,
7.30053E+17,615247712,es,2016-05-10T15:14:10.000Z,37.3833,11.6,"Esto es un paquete de Tupperware, son fiambreras para llevar la comida.\nEstán hechas de mimbre y… https://t.co/hqOzzmfusN",https://t.co/hqOzzmfusN,,,,,
7.28864E+17,1096089212,tr,2016-05-07T08:29:16.000Z,37.3833,11.6,#BahirDar #BlueNileFalls #TanaLake #LandscapeView #Ethiopia #Utopia @ Bahir Dar https://t.co/I6p755YKeH,https://t.co/I6p755YKeH,,,,,
7.2812E+17,403876862,en,2016-05-05T07:12:49.000Z,37.3906,11.5946,Enjoying Everything Bahir Dar has to offer! #LakeTana! @ Lake Tana https://t.co/MCJmex6rlC,https://t.co/MCJmex6rlC,,,,,
7.27799E+17,403876862,pl,2016-05-04T09:57:28.000Z,37.3845,11.5986,Just posted a photo @ Kuriftu Resort &amp; Spa https://t.co/MsZbl8a3hC,https://t.co/MsZbl8a3hC,,,,,
7.27794E+17,403876862,lv,2016-05-04T09:35:22.000Z,37.3845,11.5986,#relaxationmodeactivated? @ Kuriftu Resort &amp; Spa https://t.co/Th2Rf9G5A3,https://t.co/Th2Rf9G5A3,,,,,
7.2764E+17,2923545943,en,2016-05-03T23:24:17.000Z,37.3833,11.6,Seeing an Eritrean friend this morning reminded me of our brief time in Ethiopia this past… https://t.co/w6zrzSY1Kh,https://t.co/w6zrzSY1Kh,,,,,
7.27639E+17,2923545943,en,2016-05-03T23:21:56.000Z,37.3833,11.6,Seeing an Eritrean friend this morning reminded me of our brief time in Ethiopia this past… https://t.co/FFX6alGHi1,https://t.co/FFX6alGHi1,,,,,
7.24817E+17,35725995,fr,2016-04-26T04:27:31.000Z,37.3845,11.5986,Pourquoi des cartes magnétiques alors qu'une bonne vieille barre en bois suffit pour fermer sa… https://t.co/Oj18Xkz5k2,https://t.co/Oj18Xkz5k2,,,,,
7.24124E+17,4187724586,in,2016-04-24T06:31:24.000Z,37.3775,11.5939,@irenegiakoumis @dannywood hello iren HBD,,,,,,
7.23133E+17,482348607,de,2016-04-21T12:55:29.000Z,37.3833,11.6,Lost in Bahrdar.\n\n#places #people #travelphotography #travel #adventures#explore… https://t.co/UxucClR9Y5,https://t.co/UxucClR9Y5,,,,,
7.22019E+17,1726541742,cy,2016-04-18T11:09:30.000Z,37.3863,11.5974,"Crawn Crain, colorful bird. https://t.co/eoYBToidHX @ Lake Tana, Bahir Dar ,Ethiophia https://t.co/4a48bBnp3v",https://t.co/eoYBToidHX,,,,,
7.21661E+17,376796135,en,2016-04-17T11:26:54.000Z,37.3833,11.6,A coffee farmer forced to paint because the drought has killed his crop? Or an artist who is… https://t.co/BjJvmlF0T3,https://t.co/BjJvmlF0T3,,,,,
7.21333E+17,370929809,en,2016-04-16T13:41:20.000Z,37.3699,11.5997,Caught up with old friends @TanaForum 2016 https://t.co/B1aGHkbFPP,https://t.co/B1aGHkbFPP,,,,,
7.21093E+17,369133308,en,2016-04-15T21:47:25.000Z,37.3833,11.6,"This photo, taken at the source of the Blue Nile has hidden wildlife! Massive animals, mammals… https://t.co/KRJDGCwgjf",https://t.co/KRJDGCwgjf,,,,,
7.19203E+17,482348607,en,2016-04-10T16:39:07.000Z,37.3833,11.6,"The dirt on your school shirt , it's a life lesson .\n\n#portraits #travelphotography… https://t.co/RIwfE0QhcM",https://t.co/RIwfE0QhcM,,,,,
7.16927E+17,2288767680,en,2016-04-04T09:54:51.000Z,37.3862,11.5974,"Monday morning. Back to work. A malachite kingfisher doing what he does best, Lake Tana, Bahir… https://t.co/l2pKCNuRld",https://t.co/l2pKCNuRld,,,,,
7.14918E+17,297718006,en,2016-03-29T20:51:33.000Z,37.3833,11.6,46 days in the motherland | Foundation | 06.2015 |\n\nVeins of scripture\nolder than stone… https://t.co/6Duf6prshY,https://t.co/6Duf6prshY,,,,,
7.14456E+17,2540910169,und,2016-03-28T14:15:02.000Z,37.3859,11.5911,https://t.co/taHKUL7b88,https://t.co/taHKUL7b88,,,,,
7.1406E+17,482348607,en,2016-03-27T12:03:25.000Z,37.3833,11.6,"Like nothing I can describe , day light blowing the dark night to smoke .\n\n#landscape… https://t.co/5BFYRcPOHW",https://t.co/5BFYRcPOHW,,,,,
7.14059E+17,482348607,en,2016-03-27T11:59:35.000Z,37.3833,11.6,"It was the morning we launched back to Sudan , the beginning of the end to our Ethiopian… https://t.co/C5BL0gB2w8",https://t.co/C5BL0gB2w8,,,,,
7.13296E+17,7.02116E+17,en,2016-03-25T09:26:26.000Z,37.3833,11.6,"#myfavethioculture @behailus2 ""I love the part of our culture that urges people to look out for… https://t.co/VnQPUIchNe",https://t.co/VnQPUIchNe,,,,,
7.10876E+17,482348607,in,2016-03-18T17:10:00.000Z,37.3833,11.6,"Bahrdar , Two random faces.\n\n#streetlife #portraits #streetphotography #Ethiopia… https://t.co/5x4gEKAro3",https://t.co/5x4gEKAro3,,,,,
7.10774E+17,2481143292,en,2016-03-18T10:24:38.000Z,37.3973,11.5756,"Dear Jesus.,,thankyou for being my best friend??",,,,,,
7.1007E+17,7.02116E+17,en,2016-03-16T11:48:40.000Z,37.3833,11.6,"#myfavethiofood bemdawg ""I like the simplicity of mesir wat."" Bemi's favorite #mesirwat is an… https://t.co/6PisKhQZMO",https://t.co/6PisKhQZMO,,,,,
7.08637E+17,4187724586,in,2016-03-12T12:51:40.000Z,37.387,11.5939,@binikw bini,,,,,,
7.08637E+17,4187724586,tl,2016-03-12T12:51:23.000Z,37.387,11.5939,@kassaye_berihun  hi kasish,,,,,,
7.0543E+17,21996673,en,2016-03-03T16:30:48.000Z,37.3809,11.5998,I'm at Jacaranda hotel https://t.co/uboJN7KOg6,https://t.co/uboJN7KOg6,,,,,
7.05407E+17,21996673,en,2016-03-03T14:59:31.000Z,37.3698,11.597,"I'm at Yeshemebet's Suq in Bahar Dar, Amhara https://t.co/wbeEOd3mGw",https://t.co/wbeEOd3mGw,,,,,
7.03592E+17,7.02382E+17,en,2016-02-27T14:46:12.000Z,37.3963,11.5786,Shared Location https://t.co/4vyPjikGOe,https://t.co/4vyPjikGOe,,,,,
7.03127E+17,14194972,en,2016-02-26T07:56:40.000Z,,,"Lake Tana, the source of the blue nike river #laketana #Ethiopia #iphoneonly #instatravel… https://t.co/xMLVuxNfgN",https://t.co/xMLVuxNfgN,,,,,
7.0298E+17,7.01637E+17,und,2016-02-25T22:13:16.000Z,37.3978,11.5761,@DrTedros @flyethiopian,,,,,,
7.02861E+17,2481143292,und,2016-02-25T14:20:19.000Z,37.3973,11.5756,https://t.co/q7rf0fClBv,https://t.co/q7rf0fClBv,,,,,
7.01077E+17,516343244,en,2016-02-20T16:14:22.000Z,37.3921,11.5947,True your HE https://t.co/0BqIUpAFOS,https://t.co/0BqIUpAFOS,,,,,
6.99971E+17,44094276,en,2016-02-17T14:59:27.000Z,37.3833,11.6,Not just any kind of coffee. \n#EthiopianCoffee #Delicious #CoffeeOrigins @tdacycling… https://t.co/AJIJlrs7HT,https://t.co/AJIJlrs7HT,,,,,
6.99621E+17,2433745901,en,2016-02-16T15:45:08.000Z,37.3964,11.5733,Visiting #Debir Mariam the oldest monester with ma frnd #Edigetu Bezabih in # Bahir Dar #Ethiopia. https://t.co/z1dwBIuocI,https://t.co/z1dwBIuocI,,,,,
6.9892E+17,2600612565,en,2016-02-14T17:23:02.000Z,37.3879,11.5929,Females have sell their life for money.,,,,,,
6.96318E+17,615247712,es,2016-02-07T13:03:06.000Z,37.3863,11.5974,Una de las islas del Lago Tana en Etiopía .\n\n#ViajoContigo #Traviajando #Europa #Bruselas… https://t.co/4IdKc28qyK,https://t.co/4IdKc28qyK,,,,,
6.94914E+17,277994468,en,2016-02-03T16:01:47.000Z,37.3905,11.5946,"#aussies take note #horsetail #flywhisks just the thing for your hols, here at #bahir dar market… https://t.co/AC5CtUMc4q",https://t.co/AC5CtUMc4q,,,,,
6.93808E+17,3021199642,am,2016-01-31T14:46:48.000Z,37.3705,11.5849,???? ???? ????  ???? ??  ?? ??? ???? ??? ?? ???? ??? ?? ???????? ????????,,,,,,
6.93804E+17,3021199642,en,2016-01-31T14:32:11.000Z,37.3704,11.585,Don't let fear and embarrassment undermine your purpose.\n============\nWe don't lack resources but political will &amp; commitment to progress.,,,,,,
6.93799E+17,3021199642,am,2016-01-31T14:13:25.000Z,37.3704,11.585,?????? ??? ???? ?? ??? ???? ????? ?????? ???? ?? ??? ??? ??  ???? ??? ?????,,,,,,
6.93359E+17,3021199642,am,2016-01-30T09:05:05.000Z,37.3704,11.5849,??? ????? ????? ???? ?? ?? ???? ????? ????? ???? ??? ????? ????? ???? ?????? ??????? ?????? ???? ???? ???? ???,,,,,,
6.93359E+17,3021199642,am,2016-01-30T09:04:48.000Z,37.3704,11.5849,???? ??? ????? ??? ??? ?? ???? ???? ?????? ?????? ????? ???? ???\n\n ????  ????? ???? ???????? ??? ?????? ?????,,,,,,
6.93359E+17,3021199642,am,2016-01-30T09:04:34.000Z,37.3704,11.5849,??? ?? ????? ??? ??? ???? ????? ????? ???? ??????,,,,,,
6.93343E+17,3021199642,am,2016-01-30T08:02:17.000Z,37.3701,11.585,???? ????? ??? ?? ???\n???? ????? ??? ?? ???\n????? ???? ??? ???? ????????? ?????\n???? ?? ?? ???? ??? ??????? ??? ?? ???,,,,,,
6.93094E+17,3021199642,am,2016-01-29T15:32:27.000Z,37.3703,11.585,???? ??? ????? ??? ????? ??? ????,,,,,,
6.93094E+17,3021199642,am,2016-01-29T15:32:27.000Z,37.3705,11.5852,??? ????? ????? ???? ?? ?? ???? ????? ????? ???? ??? ????? ????? ???? ?????? ??????? ?????? ???? ???? ???? ???,,,,,,
6.93094E+17,3021199642,am,2016-01-29T15:30:18.000Z,37.3704,11.5852,???? ??? ??? MDGs\n?????? ?????/??? ??? ??? ??? GTP,,,,,,
6.93094E+17,3021199642,am,2016-01-29T15:29:31.000Z,37.3704,11.585,???? ????? ??? ?? ???\n???? ????? ??? ?? ???\n????? ???? ??? ???? ????????? ?????\n???? ?? ?? ???? ??? ??????? ??? ?? ???,,,,,,
6.93094E+17,3021199642,am,2016-01-29T15:29:31.000Z,37.3704,11.585,???? ??? ????? ??? ??? ?? ???? ???? ?????? ?????? ????? ???? ???\n\n ????  ????? ???? ???????? ??? ?????? ?????,,,,,,
6.93093E+17,3021199642,am,2016-01-29T15:27:05.000Z,37.3703,11.5851,???? ?????? ??? ?????? ??? ??? ???? ???????? ??? ?????,,,,,,
6.93093E+17,3021199642,am,2016-01-29T15:27:00.000Z,37.3703,11.5851,??? ???? ??? ????? ????? ?????? ??? ????? ??? ??????? ?? ???? ??????,,,,,,
6.93093E+17,3021199642,am,2016-01-29T15:26:38.000Z,37.3703,11.5851,???? ??? ???? ?? ???? ??? ???? ???? ??? ???? ?? ?? ????? ???,,,,,,
6.93093E+17,3021199642,am,2016-01-29T15:26:25.000Z,37.3701,11.585,??? ??????? ??????  ??? ?? ??? ?? ?????,,,,,,
6.93093E+17,3021199642,am,2016-01-29T15:26:05.000Z,37.3701,11.585,???? ??? ??? ??? ???????\n???? ??? ???? ?? ??? ??? ???? ???????\n\n??? ?? ??? ?? ?? ???,,,,,,
6.93093E+17,3021199642,am,2016-01-29T15:25:56.000Z,37.37,11.585,localism (????? ???? ???? ?????) ??? ??????? ?? ??? ???? ?????? ??  ??? ???? ????? ??????? ?? ????? ???? ?? ??? ?????,,,,,,
6.93034E+17,217038862,en,2016-01-29T11:32:35.000Z,37.3863,11.5974,"Incredible to see what difference a year, and the support of a good charity, can make in the… https://t.co/74l5tVlFX4",https://t.co/74l5tVlFX4,,,,,
6.92763E+17,4807267821,und,2016-01-28T17:37:16.000Z,37.3968,11.5997,https://t.co/e8Gjka5JaL,https://t.co/e8Gjka5JaL,,,,,
6.92253E+17,482348607,en,2016-01-27T07:49:00.000Z,37.3833,11.6,"I'd always fall to same windshield with you, every autumn . \n#lovedones #autumn #windshield… https://t.co/QbX4XgKTY9",https://t.co/QbX4XgKTY9,,,,,
6.91684E+17,482348607,en,2016-01-25T18:07:22.000Z,37.3833,11.6,"Hard labour , the women of Ethiopia.\n#travelphotography #streetphotography #places #explore… https://t.co/993Dn33DIZ",https://t.co/993Dn33DIZ,,,,,
6.91329E+17,819828505,en,2016-01-24T18:38:54.000Z,37.3833,11.6,"When you're trying to snap a good photo at the livestock market, and… https://t.co/fOsk5tmA12",https://t.co/fOsk5tmA12,,,,,
6.90921E+17,819828505,en,2016-01-23T15:35:51.000Z,37.3905,11.5945,Because when you're at the Blue Nile Falls you just have to find a… https://t.co/liA1EAqDcn,https://t.co/liA1EAqDcn,,,,,
6.9092E+17,819828505,en,2016-01-23T15:33:58.000Z,37.3905,11.5945,"Waterfall selfie. @ Blue Nile Falls, Ethiopia https://t.co/iFU4yIXl6B",https://t.co/iFU4yIXl6B,,,,,
6.90631E+17,4807267821,et,2016-01-22T20:25:49.000Z,37.3968,11.5997,Selame le  Ethiopia https://t.co/iaNwvC3I0i,https://t.co/iaNwvC3I0i,,,,,
6.90521E+17,482348607,en,2016-01-22T13:06:42.000Z,37.3833,11.6,I wonder how life's treating you .\n#Ethiopia #people #places #streetphotography… https://t.co/oXcTrL2yiW,https://t.co/oXcTrL2yiW,,,,,
6.90154E+17,3021199642,am,2016-01-21T12:50:24.000Z,37.3868,11.5935,????? ????? ??? ????? ?? ???? ??!!!,,,,,,
6.88704E+17,140412229,en,2016-01-17T12:47:13.000Z,37.3863,11.5974,"The countryside on the road to Gondar - Ethiopia @ Lake Tana, Bahir Dar ,Ethiophia https://t.co/2Twzp7RKxj",https://t.co/2Twzp7RKxj,,,,,
6.88112E+17,65605300,tr,2016-01-15T21:33:53.000Z,37.3833,11.6,???? #IFoundHer!! ?????? @ Bahir Dar https://t.co/tfNUSrGN82,https://t.co/tfNUSrGN82,,,,,
6.86627E+17,4266087520,es,2016-01-11T19:12:58.000Z,37.3259,11.572,congra lio,,,,,,
6.85897E+17,16086913,en,2016-01-09T18:53:14.000Z,37.3812,11.5975,CZ OpenData Forum launches the #OpenDatacz Manifesto -interesting blogpost by @epsiplatform correspondent @kubanster https://t.co/tnyMuxSUrv,https://t.co/tnyMuxSUrv,,,,,
6.83965E+17,3311615029,en,2016-01-04T10:54:39.000Z,37.3903,11.5946,On The Shores Of Lake Tana- Bahar Dar.\n\n#laketana #bahirdar #ethiopia #africa #travel… https://t.co/Z4bWzHB6Gh,https://t.co/Z4bWzHB6Gh,,,,,
6.83298E+17,3021199642,am,2016-01-02T14:46:50.000Z,37.3701,11.5849,???? ?????? ????? ?? ???? ????? ??????? ????? ????? ???? ???? ??? ??? ???\n???? ?? ??? ??? ????? ??? ????? ??? ???? ?????  ?? ??? ???????,,,,,,
1.30727E+18,245661250,en,2020-09-19T10:31:57.000Z,37.38,11.6041,Just posted a photo @ Tana Lake Monasteries https://t.co/TC7rBNlUHo,https://t.co/TC7rBNlUHo,,,,,
1.28709E+18,1.28316E+18,en,2020-07-25T18:03:15.000Z,,,#Old is best !!!!! https://t.co/p2crFywhtp,https://t.co/p2crFywhtp,,,,,
1.25357E+18,1.24784E+18,en,2020-04-24T06:39:56.000Z,,,"Sit back, relax and enjoy the moment! #this_shit_will_be_over_soon https://t.co/mAcQLcgYiP",https://t.co/mAcQLcgYiP,,,,,
1.24873E+18,9.75104E+17,en,2020-04-10T21:51:51.000Z,37.3167,11.6833,"A 14th century old painting inside the ancient orthodox monastery AZOUA MARIAM,North part of Ethiopia.\n.\nWeekend is coming.Easter is on the way.Stay cool and stay safe...Respect what should be https://t.co/kKO5JuGHdu fight against… https://t.co/9urSyiLFGH",https://t.co/kKO5JuGHdu,,,,,
