"license","id","owner","secret","server","farm","title","ispublic","isfriend","isfamily","dateupload","lastupdate","datetaken","datetakengranularity","datetakenunknown","count_views","count_faves","count_comments","accuracy","context","place_id","woeid","geo_is_public","geo_is_contact","geo_is_friend","geo_is_family","url_sq","height_sq","width_sq","url_t","height_t","width_t","url_s","height_s","width_s","url_q","height_q","width_q","url_m","height_m","width_m","url_n","height_n","width_n","url_z","height_z","width_z","url_c","height_c","width_c","url_o","height_o","width_o","url_l","height_l","width_l","longitude","latitude","geometry","within","license_name","license_url"
0,8543176879,"72948589@N00","f8a4daceb8",8087,9,"ETP-5208-20130124_tonemapped.jpg",NA,NA,NA,2013-03-10 05:29:20,2018-10-21 20:11:44,2013-01-24 09:32:49,0,0,287,0,2,16,0,"ASa0H5hUVLoF1s8_AQ",56017436,NA,NA,NA,NA,"https://live.staticflickr.com/8087/8543176879_f8a4daceb8_s.jpg",75,75,"https://live.staticflickr.com/8087/8543176879_f8a4daceb8_t.jpg",67,100,"https://live.staticflickr.com/8087/8543176879_f8a4daceb8_m.jpg",160,240,"https://live.staticflickr.com/8087/8543176879_f8a4daceb8_q.jpg",150,150,"https://live.staticflickr.com/8087/8543176879_f8a4daceb8.jpg",334,500,"https://live.staticflickr.com/8087/8543176879_f8a4daceb8_n.jpg",214,320,"https://live.staticflickr.com/8087/8543176879_f8a4daceb8_z.jpg",427,640,"https://live.staticflickr.com/8087/8543176879_f8a4daceb8_c.jpg",534,800,NA,NA,NA,"https://live.staticflickr.com/8087/8543176879_f8a4daceb8_b.jpg",683,1024,37.594158,11.487772,"c(37.594158, 11.487772)","1","All Rights Reserved","NA"
0,8544273610,"72948589@N00","f85c2bc557",8365,9,"ETP-5207-20130124_tonemapped.jpg",NA,NA,NA,2013-03-10 05:28:49,2018-10-21 20:11:44,2013-01-24 09:32:27,0,0,228,0,0,16,0,"ASa0H5hUVLoF1s8_AQ",56017436,NA,NA,NA,NA,"https://live.staticflickr.com/8365/8544273610_f85c2bc557_s.jpg",75,75,"https://live.staticflickr.com/8365/8544273610_f85c2bc557_t.jpg",100,67,"https://live.staticflickr.com/8365/8544273610_f85c2bc557_m.jpg",240,160,"https://live.staticflickr.com/8365/8544273610_f85c2bc557_q.jpg",150,150,"https://live.staticflickr.com/8365/8544273610_f85c2bc557.jpg",500,334,"https://live.staticflickr.com/8365/8544273610_f85c2bc557_n.jpg",320,214,"https://live.staticflickr.com/8365/8544273610_f85c2bc557_z.jpg",640,427,"https://live.staticflickr.com/8365/8544273610_f85c2bc557_c.jpg",800,534,NA,NA,NA,"https://live.staticflickr.com/8365/8544273610_f85c2bc557_b.jpg",1024,683,37.59413,11.487697,"c(37.59413, 11.487697)","1","All Rights Reserved","NA"
0,8544276396,"72948589@N00","cebe5a80e8",8252,9,"ETP-5211-20130124_tonemapped.jpg",NA,NA,NA,2013-03-10 05:30:18,2018-10-21 20:11:43,2013-01-24 09:34:30,0,0,475,0,0,16,0,"ASa0H5hUVLoF1s8_AQ",56017436,NA,NA,NA,NA,"https://live.staticflickr.com/8252/8544276396_cebe5a80e8_s.jpg",75,75,"https://live.staticflickr.com/8252/8544276396_cebe5a80e8_t.jpg",100,67,"https://live.staticflickr.com/8252/8544276396_cebe5a80e8_m.jpg",240,160,"https://live.staticflickr.com/8252/8544276396_cebe5a80e8_q.jpg",150,150,"https://live.staticflickr.com/8252/8544276396_cebe5a80e8.jpg",500,334,"https://live.staticflickr.com/8252/8544276396_cebe5a80e8_n.jpg",320,214,"https://live.staticflickr.com/8252/8544276396_cebe5a80e8_z.jpg",640,427,"https://live.staticflickr.com/8252/8544276396_cebe5a80e8_c.jpg",800,534,NA,NA,NA,"https://live.staticflickr.com/8252/8544276396_cebe5a80e8_b.jpg",1024,683,37.594469,11.488186,"c(37.594469, 11.488186)","1","All Rights Reserved","NA"
0,8544277054,"72948589@N00","ec60343f70",8103,9,"ETP-5212-20130124_tonemapped.jpg",NA,NA,NA,2013-03-10 05:30:42,2018-10-21 20:11:43,2013-01-24 09:34:37,0,0,481,1,0,16,0,"ASa0H5hUVLoF1s8_AQ",56017436,NA,NA,NA,NA,"https://live.staticflickr.com/8103/8544277054_ec60343f70_s.jpg",75,75,"https://live.staticflickr.com/8103/8544277054_ec60343f70_t.jpg",67,100,"https://live.staticflickr.com/8103/8544277054_ec60343f70_m.jpg",160,240,"https://live.staticflickr.com/8103/8544277054_ec60343f70_q.jpg",150,150,"https://live.staticflickr.com/8103/8544277054_ec60343f70.jpg",334,500,"https://live.staticflickr.com/8103/8544277054_ec60343f70_n.jpg",214,320,"https://live.staticflickr.com/8103/8544277054_ec60343f70_z.jpg",427,640,"https://live.staticflickr.com/8103/8544277054_ec60343f70_c.jpg",534,800,NA,NA,NA,"https://live.staticflickr.com/8103/8544277054_ec60343f70_b.jpg",683,1024,37.594463,11.488172,"c(37.594463, 11.488172)","1","All Rights Reserved","NA"
0,8559705736,"72948589@N00","05c940b002",8110,9,"ETP-5218-20130124And4more.jpg",NA,NA,NA,2013-03-15 11:42:45,2018-10-21 20:11:43,2013-01-24 09:36:08,0,0,257,0,0,16,0,NA,NA,NA,NA,NA,NA,"https://live.staticflickr.com/8110/8559705736_05c940b002_s.jpg",75,75,"https://live.staticflickr.com/8110/8559705736_05c940b002_t.jpg",100,66,"https://live.staticflickr.com/8110/8559705736_05c940b002_m.jpg",240,158,"https://live.staticflickr.com/8110/8559705736_05c940b002_q.jpg",150,150,"https://live.staticflickr.com/8110/8559705736_05c940b002.jpg",500,330,"https://live.staticflickr.com/8110/8559705736_05c940b002_n.jpg",320,211,"https://live.staticflickr.com/8110/8559705736_05c940b002_z.jpg",640,422,"https://live.staticflickr.com/8110/8559705736_05c940b002_c.jpg",800,528,NA,NA,NA,"https://live.staticflickr.com/8110/8559705736_05c940b002_b.jpg",1024,675,37.594422,11.488119,"c(37.594422, 11.488119)","1","All Rights Reserved","NA"
0,8544270968,"72948589@N00","a7025e95f8",8099,9,"ETP-5202-20130124_tonemapped.jpg",NA,NA,NA,2013-03-10 05:27:15,2018-10-21 20:11:44,2013-01-24 09:30:33,0,0,178,0,0,16,0,"ASa0H5hUVLoF1s8_AQ",56017436,NA,NA,NA,NA,"https://live.staticflickr.com/8099/8544270968_a7025e95f8_s.jpg",75,75,"https://live.staticflickr.com/8099/8544270968_a7025e95f8_t.jpg",100,67,"https://live.staticflickr.com/8099/8544270968_a7025e95f8_m.jpg",240,160,"https://live.staticflickr.com/8099/8544270968_a7025e95f8_q.jpg",150,150,"https://live.staticflickr.com/8099/8544270968_a7025e95f8.jpg",500,334,"https://live.staticflickr.com/8099/8544270968_a7025e95f8_n.jpg",320,214,"https://live.staticflickr.com/8099/8544270968_a7025e95f8_z.jpg",640,427,"https://live.staticflickr.com/8099/8544270968_a7025e95f8_c.jpg",800,534,NA,NA,NA,"https://live.staticflickr.com/8099/8544270968_a7025e95f8_b.jpg",1024,683,37.594327,11.487408,"c(37.594327, 11.487408)","1","All Rights Reserved","NA"
0,8543174949,"72948589@N00","cbf5bfef29",8505,9,"ETP-5205-20130124_tonemapped.jpg",NA,NA,NA,2013-03-10 05:28:10,2018-10-21 20:11:44,2013-01-24 09:31:32,0,0,279,0,0,16,0,"ASa0H5hUVLoF1s8_AQ",56017436,NA,NA,NA,NA,"https://live.staticflickr.com/8505/8543174949_cbf5bfef29_s.jpg",75,75,"https://live.staticflickr.com/8505/8543174949_cbf5bfef29_t.jpg",100,67,"https://live.staticflickr.com/8505/8543174949_cbf5bfef29_m.jpg",240,160,"https://live.staticflickr.com/8505/8543174949_cbf5bfef29_q.jpg",150,150,"https://live.staticflickr.com/8505/8543174949_cbf5bfef29.jpg",500,334,"https://live.staticflickr.com/8505/8543174949_cbf5bfef29_n.jpg",320,214,"https://live.staticflickr.com/8505/8543174949_cbf5bfef29_z.jpg",640,427,"https://live.staticflickr.com/8505/8543174949_cbf5bfef29_c.jpg",800,534,NA,NA,NA,"https://live.staticflickr.com/8505/8543174949_cbf5bfef29_b.jpg",1024,683,37.594172,11.48748,"c(37.594172, 11.48748)","1","All Rights Reserved","NA"
0,8559704388,"72948589@N00","a03388d08a",8242,9,"ETP-5213-20130124And4more.jpg",NA,NA,NA,2013-03-15 11:41:47,2018-10-21 20:11:43,2013-01-24 09:35:28,0,0,185,0,0,16,0,"FkdGcjJTUb550_Ia7A",23424808,NA,NA,NA,NA,"https://live.staticflickr.com/8242/8559704388_a03388d08a_s.jpg",75,75,"https://live.staticflickr.com/8242/8559704388_a03388d08a_t.jpg",67,100,"https://live.staticflickr.com/8242/8559704388_a03388d08a_m.jpg",160,240,"https://live.staticflickr.com/8242/8559704388_a03388d08a_q.jpg",150,150,"https://live.staticflickr.com/8242/8559704388_a03388d08a.jpg",334,500,"https://live.staticflickr.com/8242/8559704388_a03388d08a_n.jpg",214,320,"https://live.staticflickr.com/8242/8559704388_a03388d08a_z.jpg",427,640,"https://live.staticflickr.com/8242/8559704388_a03388d08a_c.jpg",534,800,NA,NA,NA,"https://live.staticflickr.com/8242/8559704388_a03388d08a_b.jpg",683,1024,37.594336,11.487983,"c(37.594336, 11.487983)","1","All Rights Reserved","NA"
0,8544275490,"72948589@N00","67f1b77c09",8226,9,"ETP-5210-20130124_tonemapped.jpg",NA,NA,NA,2013-03-10 05:29:49,2018-10-21 20:11:44,2013-01-24 09:34:11,0,0,245,0,0,16,0,"ASa0H5hUVLoF1s8_AQ",56017436,NA,NA,NA,NA,"https://live.staticflickr.com/8226/8544275490_67f1b77c09_s.jpg",75,75,"https://live.staticflickr.com/8226/8544275490_67f1b77c09_t.jpg",100,67,"https://live.staticflickr.com/8226/8544275490_67f1b77c09_m.jpg",240,160,"https://live.staticflickr.com/8226/8544275490_67f1b77c09_q.jpg",150,150,"https://live.staticflickr.com/8226/8544275490_67f1b77c09.jpg",500,334,"https://live.staticflickr.com/8226/8544275490_67f1b77c09_n.jpg",320,214,"https://live.staticflickr.com/8226/8544275490_67f1b77c09_z.jpg",640,427,"https://live.staticflickr.com/8226/8544275490_67f1b77c09_c.jpg",800,534,NA,NA,NA,"https://live.staticflickr.com/8226/8544275490_67f1b77c09_b.jpg",1024,683,37.59445,11.488144,"c(37.59445, 11.488144)","1","All Rights Reserved","NA"
0,8544273122,"72948589@N00","c366379d4c",8234,9,"ETP-5206-20130124.jpg",NA,NA,NA,2013-03-10 05:28:34,2018-10-21 20:11:44,2013-01-24 09:32:02,0,0,104,0,0,16,0,"ASa0H5hUVLoF1s8_AQ",56017436,NA,NA,NA,NA,"https://live.staticflickr.com/8234/8544273122_c366379d4c_s.jpg",75,75,"https://live.staticflickr.com/8234/8544273122_c366379d4c_t.jpg",67,100,"https://live.staticflickr.com/8234/8544273122_c366379d4c_m.jpg",160,240,"https://live.staticflickr.com/8234/8544273122_c366379d4c_q.jpg",150,150,"https://live.staticflickr.com/8234/8544273122_c366379d4c.jpg",334,500,"https://live.staticflickr.com/8234/8544273122_c366379d4c_n.jpg",214,320,"https://live.staticflickr.com/8234/8544273122_c366379d4c_z.jpg",427,640,"https://live.staticflickr.com/8234/8544273122_c366379d4c_c.jpg",534,800,NA,NA,NA,"https://live.staticflickr.com/8234/8544273122_c366379d4c_b.jpg",683,1024,37.594116,11.487591,"c(37.594116, 11.487591)","1","All Rights Reserved","NA"
0,8560555157,"72948589@N00","0124e00961",8233,9,"ETP-5415-20130124.jpg",NA,NA,NA,2013-03-16 05:24:48,2018-10-21 20:11:38,2013-01-24 11:13:53,0,0,182,0,0,16,0,"V1D3IxZUVLphzE77SQ",56017385,NA,NA,NA,NA,"https://live.staticflickr.com/8233/8560555157_0124e00961_s.jpg",75,75,"https://live.staticflickr.com/8233/8560555157_0124e00961_t.jpg",67,100,"https://live.staticflickr.com/8233/8560555157_0124e00961_m.jpg",160,240,"https://live.staticflickr.com/8233/8560555157_0124e00961_q.jpg",150,150,"https://live.staticflickr.com/8233/8560555157_0124e00961.jpg",334,500,"https://live.staticflickr.com/8233/8560555157_0124e00961_n.jpg",214,320,"https://live.staticflickr.com/8233/8560555157_0124e00961_z.jpg",427,640,"https://live.staticflickr.com/8233/8560555157_0124e00961_c.jpg",534,800,NA,NA,NA,"https://live.staticflickr.com/8233/8560555157_0124e00961_b.jpg",683,1024,37.585044,11.49125,"c(37.585044, 11.49125)","1","All Rights Reserved","NA"
0,8561663406,"72948589@N00","b9b05a60fe",8388,9,"ETP-5416-20130124.jpg",NA,NA,NA,2013-03-16 05:25:11,2018-10-21 20:11:38,2013-01-24 11:14:53,0,0,79,0,0,16,0,"V1D3IxZUVLphzE77SQ",56017385,NA,NA,NA,NA,"https://live.staticflickr.com/8388/8561663406_b9b05a60fe_s.jpg",75,75,"https://live.staticflickr.com/8388/8561663406_b9b05a60fe_t.jpg",67,100,"https://live.staticflickr.com/8388/8561663406_b9b05a60fe_m.jpg",160,240,"https://live.staticflickr.com/8388/8561663406_b9b05a60fe_q.jpg",150,150,"https://live.staticflickr.com/8388/8561663406_b9b05a60fe.jpg",334,500,"https://live.staticflickr.com/8388/8561663406_b9b05a60fe_n.jpg",214,320,"https://live.staticflickr.com/8388/8561663406_b9b05a60fe_z.jpg",427,640,"https://live.staticflickr.com/8388/8561663406_b9b05a60fe_c.jpg",534,800,NA,NA,NA,"https://live.staticflickr.com/8388/8561663406_b9b05a60fe_b.jpg",683,1024,37.584738,11.491558,"c(37.584738, 11.491558)","1","All Rights Reserved","NA"
0,8561664598,"72948589@N00","b675470d45",8089,9,"ETP-5420-20130124.jpg",NA,NA,NA,2013-03-16 05:26:07,2018-10-21 20:11:38,2013-01-24 11:24:00,0,0,89,0,0,16,0,"V1D3IxZUVLphzE77SQ",56017385,NA,NA,NA,NA,"https://live.staticflickr.com/8089/8561664598_b675470d45_s.jpg",75,75,"https://live.staticflickr.com/8089/8561664598_b675470d45_t.jpg",67,100,"https://live.staticflickr.com/8089/8561664598_b675470d45_m.jpg",160,240,"https://live.staticflickr.com/8089/8561664598_b675470d45_q.jpg",150,150,"https://live.staticflickr.com/8089/8561664598_b675470d45.jpg",334,500,"https://live.staticflickr.com/8089/8561664598_b675470d45_n.jpg",214,320,"https://live.staticflickr.com/8089/8561664598_b675470d45_z.jpg",427,640,"https://live.staticflickr.com/8089/8561664598_b675470d45_c.jpg",534,800,NA,NA,NA,"https://live.staticflickr.com/8089/8561664598_b675470d45_b.jpg",683,1024,37.580877,11.490613,"c(37.580877, 11.490613)","1","All Rights Reserved","NA"
0,8560556381,"72948589@N00","988a9fa9f0",8248,9,"ETP-5419-20130124.jpg",NA,NA,NA,2013-03-16 05:25:49,2018-10-21 20:11:38,2013-01-24 11:23:51,0,0,116,0,0,16,0,"V1D3IxZUVLphzE77SQ",56017385,NA,NA,NA,NA,"https://live.staticflickr.com/8248/8560556381_988a9fa9f0_s.jpg",75,75,"https://live.staticflickr.com/8248/8560556381_988a9fa9f0_t.jpg",67,100,"https://live.staticflickr.com/8248/8560556381_988a9fa9f0_m.jpg",160,240,"https://live.staticflickr.com/8248/8560556381_988a9fa9f0_q.jpg",150,150,"https://live.staticflickr.com/8248/8560556381_988a9fa9f0.jpg",334,500,"https://live.staticflickr.com/8248/8560556381_988a9fa9f0_n.jpg",214,320,"https://live.staticflickr.com/8248/8560556381_988a9fa9f0_z.jpg",427,640,"https://live.staticflickr.com/8248/8560556381_988a9fa9f0_c.jpg",534,800,NA,NA,NA,"https://live.staticflickr.com/8248/8560556381_988a9fa9f0_b.jpg",683,1024,37.580725,11.490677,"c(37.580725, 11.490677)","1","All Rights Reserved","NA"
0,8561663974,"72948589@N00","7702502a1f",8249,9,"ETP-5418-20130124.jpg",NA,NA,NA,2013-03-16 05:25:39,2018-10-21 20:11:38,2013-01-24 11:23:47,0,0,119,0,0,16,0,"V1D3IxZUVLphzE77SQ",56017385,NA,NA,NA,NA,"https://live.staticflickr.com/8249/8561663974_7702502a1f_s.jpg",75,75,"https://live.staticflickr.com/8249/8561663974_7702502a1f_t.jpg",67,100,"https://live.staticflickr.com/8249/8561663974_7702502a1f_m.jpg",160,240,"https://live.staticflickr.com/8249/8561663974_7702502a1f_q.jpg",150,150,"https://live.staticflickr.com/8249/8561663974_7702502a1f.jpg",334,500,"https://live.staticflickr.com/8249/8561663974_7702502a1f_n.jpg",214,320,"https://live.staticflickr.com/8249/8561663974_7702502a1f_z.jpg",427,640,"https://live.staticflickr.com/8249/8561663974_7702502a1f_c.jpg",534,800,NA,NA,NA,"https://live.staticflickr.com/8249/8561663974_7702502a1f_b.jpg",683,1024,37.580677,11.490694,"c(37.580677, 11.490694)","1","All Rights Reserved","NA"
0,8561664922,"72948589@N00","9c3aa3190b",8230,9,"ETP-5421-20130124.jpg",NA,NA,NA,2013-03-16 05:26:23,2018-10-21 20:11:37,2013-01-24 11:24:03,0,0,88,0,0,16,0,"V1D3IxZUVLphzE77SQ",56017385,NA,NA,NA,NA,"https://live.staticflickr.com/8230/8561664922_9c3aa3190b_s.jpg",75,75,"https://live.staticflickr.com/8230/8561664922_9c3aa3190b_t.jpg",67,100,"https://live.staticflickr.com/8230/8561664922_9c3aa3190b_m.jpg",160,240,"https://live.staticflickr.com/8230/8561664922_9c3aa3190b_q.jpg",150,150,"https://live.staticflickr.com/8230/8561664922_9c3aa3190b.jpg",334,500,"https://live.staticflickr.com/8230/8561664922_9c3aa3190b_n.jpg",214,320,"https://live.staticflickr.com/8230/8561664922_9c3aa3190b_z.jpg",427,640,"https://live.staticflickr.com/8230/8561664922_9c3aa3190b_c.jpg",534,800,NA,NA,NA,"https://live.staticflickr.com/8230/8561664922_9c3aa3190b_b.jpg",683,1024,37.580919,11.490591,"c(37.580919, 11.490591)","1","All Rights Reserved","NA"
0,8561665178,"72948589@N00","34395dfa4d",8095,9,"ETP-5422-20130124.jpg",NA,NA,NA,2013-03-16 05:26:35,2018-10-21 20:11:37,2013-01-24 11:24:08,0,0,80,0,0,16,0,"V1D3IxZUVLphzE77SQ",56017385,NA,NA,NA,NA,"https://live.staticflickr.com/8095/8561665178_34395dfa4d_s.jpg",75,75,"https://live.staticflickr.com/8095/8561665178_34395dfa4d_t.jpg",67,100,"https://live.staticflickr.com/8095/8561665178_34395dfa4d_m.jpg",160,240,"https://live.staticflickr.com/8095/8561665178_34395dfa4d_q.jpg",150,150,"https://live.staticflickr.com/8095/8561665178_34395dfa4d.jpg",334,500,"https://live.staticflickr.com/8095/8561665178_34395dfa4d_n.jpg",214,320,"https://live.staticflickr.com/8095/8561665178_34395dfa4d_z.jpg",427,640,"https://live.staticflickr.com/8095/8561665178_34395dfa4d_c.jpg",534,800,NA,NA,NA,"https://live.staticflickr.com/8095/8561665178_34395dfa4d_b.jpg",683,1024,37.580988,11.490555,"c(37.580988, 11.490555)","1","All Rights Reserved","NA"
0,8560558063,"72948589@N00","3561cc709e",8237,9,"ETP-5425-20130124.jpg",NA,NA,NA,2013-03-16 05:27:16,2018-10-21 20:11:37,2013-01-24 11:27:00,0,0,90,0,0,16,0,"V1D3IxZUVLphzE77SQ",56017385,NA,NA,NA,NA,"https://live.staticflickr.com/8237/8560558063_3561cc709e_s.jpg",75,75,"https://live.staticflickr.com/8237/8560558063_3561cc709e_t.jpg",100,67,"https://live.staticflickr.com/8237/8560558063_3561cc709e_m.jpg",240,160,"https://live.staticflickr.com/8237/8560558063_3561cc709e_q.jpg",150,150,"https://live.staticflickr.com/8237/8560558063_3561cc709e.jpg",500,334,"https://live.staticflickr.com/8237/8560558063_3561cc709e_n.jpg",320,214,"https://live.staticflickr.com/8237/8560558063_3561cc709e_z.jpg",640,427,"https://live.staticflickr.com/8237/8560558063_3561cc709e_c.jpg",800,534,NA,NA,NA,"https://live.staticflickr.com/8237/8560558063_3561cc709e_b.jpg",1024,683,37.580125,11.489638,"c(37.580125, 11.489638)","1","All Rights Reserved","NA"
0,8560558465,"72948589@N00","206f4b652d",8095,9,"ETP-5426-20130124.jpg",NA,NA,NA,2013-03-16 05:27:36,2018-10-21 20:11:37,2013-01-24 11:27:05,0,0,101,0,0,16,0,"V1D3IxZUVLphzE77SQ",56017385,NA,NA,NA,NA,"https://live.staticflickr.com/8095/8560558465_206f4b652d_s.jpg",75,75,"https://live.staticflickr.com/8095/8560558465_206f4b652d_t.jpg",67,100,"https://live.staticflickr.com/8095/8560558465_206f4b652d_m.jpg",160,240,"https://live.staticflickr.com/8095/8560558465_206f4b652d_q.jpg",150,150,"https://live.staticflickr.com/8095/8560558465_206f4b652d.jpg",334,500,"https://live.staticflickr.com/8095/8560558465_206f4b652d_n.jpg",214,320,"https://live.staticflickr.com/8095/8560558465_206f4b652d_z.jpg",427,640,"https://live.staticflickr.com/8095/8560558465_206f4b652d_c.jpg",534,800,NA,NA,NA,"https://live.staticflickr.com/8095/8560558465_206f4b652d_b.jpg",683,1024,37.580138,11.489644,"c(37.580138, 11.489644)","1","All Rights Reserved","NA"
0,8561667034,"72948589@N00","2eb08086cf",8239,9,"ETP-5428-20130124.jpg",NA,NA,NA,2013-03-16 05:28:04,2018-10-21 20:11:37,2013-01-24 11:29:18,0,0,67,0,0,16,0,"V1D3IxZUVLphzE77SQ",56017385,NA,NA,NA,NA,"https://live.staticflickr.com/8239/8561667034_2eb08086cf_s.jpg",75,75,"https://live.staticflickr.com/8239/8561667034_2eb08086cf_t.jpg",100,67,"https://live.staticflickr.com/8239/8561667034_2eb08086cf_m.jpg",240,160,"https://live.staticflickr.com/8239/8561667034_2eb08086cf_q.jpg",150,150,"https://live.staticflickr.com/8239/8561667034_2eb08086cf.jpg",500,334,"https://live.staticflickr.com/8239/8561667034_2eb08086cf_n.jpg",320,214,"https://live.staticflickr.com/8239/8561667034_2eb08086cf_z.jpg",640,427,"https://live.staticflickr.com/8239/8561667034_2eb08086cf_c.jpg",800,534,NA,NA,NA,"https://live.staticflickr.com/8239/8561667034_2eb08086cf_b.jpg",1024,683,37.580527,11.489005,"c(37.580527, 11.489005)","1","All Rights Reserved","NA"
0,8561666796,"72948589@N00","0d54228d3f",8249,9,"ETP-5427-20130124.jpg",NA,NA,NA,2013-03-16 05:27:54,2018-10-21 20:11:37,2013-01-24 11:29:16,0,0,54,0,0,16,0,"V1D3IxZUVLphzE77SQ",56017385,NA,NA,NA,NA,"https://live.staticflickr.com/8249/8561666796_0d54228d3f_s.jpg",75,75,"https://live.staticflickr.com/8249/8561666796_0d54228d3f_t.jpg",100,67,"https://live.staticflickr.com/8249/8561666796_0d54228d3f_m.jpg",240,160,"https://live.staticflickr.com/8249/8561666796_0d54228d3f_q.jpg",150,150,"https://live.staticflickr.com/8249/8561666796_0d54228d3f.jpg",500,334,"https://live.staticflickr.com/8249/8561666796_0d54228d3f_n.jpg",320,214,"https://live.staticflickr.com/8249/8561666796_0d54228d3f_z.jpg",640,427,"https://live.staticflickr.com/8249/8561666796_0d54228d3f_c.jpg",800,534,NA,NA,NA,"https://live.staticflickr.com/8249/8561666796_0d54228d3f_b.jpg",1024,683,37.580519,11.489019,"c(37.580519, 11.489019)","1","All Rights Reserved","NA"
0,8560555805,"72948589@N00","0d98fe8311",8391,9,"ETP-5417-20130124.jpg",NA,NA,NA,2013-03-16 05:25:21,2018-10-21 20:11:38,2013-01-24 11:21:25,0,0,135,0,0,16,0,"V1D3IxZUVLphzE77SQ",56017385,NA,NA,NA,NA,"https://live.staticflickr.com/8391/8560555805_0d98fe8311_s.jpg",75,75,"https://live.staticflickr.com/8391/8560555805_0d98fe8311_t.jpg",67,100,"https://live.staticflickr.com/8391/8560555805_0d98fe8311_m.jpg",160,240,"https://live.staticflickr.com/8391/8560555805_0d98fe8311_q.jpg",150,150,"https://live.staticflickr.com/8391/8560555805_0d98fe8311.jpg",334,500,"https://live.staticflickr.com/8391/8560555805_0d98fe8311_n.jpg",214,320,"https://live.staticflickr.com/8391/8560555805_0d98fe8311_z.jpg",427,640,"https://live.staticflickr.com/8391/8560555805_0d98fe8311_c.jpg",534,800,NA,NA,NA,"https://live.staticflickr.com/8391/8560555805_0d98fe8311_b.jpg",683,1024,37.581038,11.491238,"c(37.581038, 11.491238)","1","All Rights Reserved","NA"
0,8561665822,"72948589@N00","c0143b961e",8102,9,"ETP-5424-20130124.jpg",NA,NA,NA,2013-03-16 05:27:05,2018-10-21 20:11:37,2013-01-24 11:26:59,0,0,144,0,0,16,0,"V1D3IxZUVLphzE77SQ",56017385,NA,NA,NA,NA,"https://live.staticflickr.com/8102/8561665822_c0143b961e_s.jpg",75,75,"https://live.staticflickr.com/8102/8561665822_c0143b961e_t.jpg",100,67,"https://live.staticflickr.com/8102/8561665822_c0143b961e_m.jpg",240,160,"https://live.staticflickr.com/8102/8561665822_c0143b961e_q.jpg",150,150,"https://live.staticflickr.com/8102/8561665822_c0143b961e.jpg",500,334,"https://live.staticflickr.com/8102/8561665822_c0143b961e_n.jpg",320,214,"https://live.staticflickr.com/8102/8561665822_c0143b961e_z.jpg",640,427,"https://live.staticflickr.com/8102/8561665822_c0143b961e_c.jpg",800,534,NA,NA,NA,"https://live.staticflickr.com/8102/8561665822_c0143b961e_b.jpg",1024,683,37.580122,11.489638,"c(37.580122, 11.489638)","1","All Rights Reserved","NA"
0,8561665588,"72948589@N00","ea2af597e5",8241,9,"ETP-5423-20130124.jpg",NA,NA,NA,2013-03-16 05:26:54,2018-10-21 20:11:37,2013-01-24 11:26:58,0,0,170,1,0,16,0,"V1D3IxZUVLphzE77SQ",56017385,NA,NA,NA,NA,"https://live.staticflickr.com/8241/8561665588_ea2af597e5_s.jpg",75,75,"https://live.staticflickr.com/8241/8561665588_ea2af597e5_t.jpg",100,67,"https://live.staticflickr.com/8241/8561665588_ea2af597e5_m.jpg",240,160,"https://live.staticflickr.com/8241/8561665588_ea2af597e5_q.jpg",150,150,"https://live.staticflickr.com/8241/8561665588_ea2af597e5.jpg",500,334,"https://live.staticflickr.com/8241/8561665588_ea2af597e5_n.jpg",320,214,"https://live.staticflickr.com/8241/8561665588_ea2af597e5_z.jpg",640,427,"https://live.staticflickr.com/8241/8561665588_ea2af597e5_c.jpg",800,534,NA,NA,NA,"https://live.staticflickr.com/8241/8561665588_ea2af597e5_b.jpg",1024,683,37.580119,11.489636,"c(37.580119, 11.489636)","1","All Rights Reserved","NA"
0,8560561271,"72948589@N00","a78e93a7e4",8381,9,"ETP-5436-20130124.jpg",NA,NA,NA,2013-03-16 05:29:57,2018-10-21 20:11:37,2013-01-24 11:39:16,0,0,51,0,0,16,0,"V1D3IxZUVLphzE77SQ",56017385,NA,NA,NA,NA,"https://live.staticflickr.com/8381/8560561271_a78e93a7e4_s.jpg",75,75,"https://live.staticflickr.com/8381/8560561271_a78e93a7e4_t.jpg",100,67,"https://live.staticflickr.com/8381/8560561271_a78e93a7e4_m.jpg",240,160,"https://live.staticflickr.com/8381/8560561271_a78e93a7e4_q.jpg",150,150,"https://live.staticflickr.com/8381/8560561271_a78e93a7e4.jpg",500,334,"https://live.staticflickr.com/8381/8560561271_a78e93a7e4_n.jpg",320,214,"https://live.staticflickr.com/8381/8560561271_a78e93a7e4_z.jpg",640,427,"https://live.staticflickr.com/8381/8560561271_a78e93a7e4_c.jpg",800,534,NA,NA,NA,"https://live.staticflickr.com/8381/8560561271_a78e93a7e4_b.jpg",1024,683,37.581411,11.488686,"c(37.581411, 11.488686)","1","All Rights Reserved","NA"
